LIST	SCORE	LENGTH	NAME
list_ALL_noLOADneg.000 (N=631)	133	84	ef_4_14073
list_ALL_noLOADneg.000 (N=631)	409	11	vf_4_14074
list_ALL_noLOADneg.000 (N=631)	349	8	vf_4_14078
list_ALL_noLOADneg.000 (N=631)	165	18	vf_4_14080
list_ALL_noLOADneg.000 (N=631)	342	13	vf_4_14085
list_ALL_noLOADneg.000 (N=631)	330	20	ef_4_14091
list_ALL_noLOADneg.000 (N=631)	342	10	vf_4_14047
list_ALL_noLOADneg.000 (N=631)	260	11	vf_4_14058
list_ALL_noLOADneg.000 (N=631)	190	26	vf_4_14060
list_ALL_noLOADneg.000 (N=631)	200	12	vf_4_14063
list_ALL_noLOADneg.000 (N=631)	297	20	vf_4_14394
list_ALL_noLOADneg.000 (N=631)	355	31	vf_4_14399
list_ALL_noLOADneg.000 (N=631)	356	10	vf_4_14400
list_ALL_noLOADneg.000 (N=631)	171	54	vf_4_20415
list_ALL_noLOADneg.000 (N=631)	247	19	vf_4_20417
list_ALL_noLOADneg.000 (N=631)	200	181	vf_4_20420
list_ALL_noLOADneg.000 (N=631)	209	65	ef_4_20426
list_ALL_noLOADneg.000 (N=631)	259	8	vf_4_23320
list_ALL_noLOADneg.000 (N=631)	336	15	vf_4_23322
list_ALL_noLOADneg.000 (N=631)	114	22	ef_4_23323
list_ALL_noLOADneg.000 (N=631)	194	179	vf_4_27779
list_ALL_noLOADneg.000 (N=631)	154	86	vf_4_27784
list_ALL_noLOADneg.000 (N=631)	177	34	vf_4_30197
list_ALL_noLOADneg.000 (N=631)	209	15	vf_4_30914
list_ALL_noLOADneg.000 (N=631)	251	11	vf_4_30916
list_ALL_noLOADneg.000 (N=631)	250	19	vf_4_30928
list_ALL_noLOADneg.000 (N=631)	196	36	vf_4_30934
list_ALL_noLOADneg.000 (N=631)	315	8	vf_4_30935
list_ALL_noLOADneg.000 (N=631)	280	13	vf_4_31290
list_ALL_noLOADneg.000 (N=631)	189	13	vf_4_31296
list_ALL_noLOADneg.000 (N=631)	602	16	vf_4_33617
list_ALL_noLOADneg.000 (N=631)	194	112	vf_4_33618
list_ALL_noLOADneg.000 (N=631)	209	180	vf_4_33620
list_ALL_noLOADneg.000 (N=631)	254	153	ef_4_33620
list_ALL_noLOADneg.000 (N=631)	248	62	vf_4_33621
list_ALL_noLOADneg.000 (N=631)	170	62	vf_4_33623
list_ALL_noLOADneg.000 (N=631)	175	91	vf_4_33624
list_ALL_noLOADneg.000 (N=631)	433	63	vf_4_39215
list_ALL_noLOADneg.000 (N=631)	262	54	vf_4_39217
list_ALL_noLOADneg.000 (N=631)	320	34	vf_4_43883
list_ALL_noLOADneg.000 (N=631)	197	46	vf_4_43886
list_ALL_noLOADneg.000 (N=631)	253	9	vf_4_43887
list_ALL_noLOADneg.000 (N=631)	321	12	vf_4_43888
list_ALL_noLOADneg.000 (N=631)	197	38	vf_4_43896
list_ALL_noLOADneg.000 (N=631)	178	53	vf_4_43897
list_ALL_noLOADneg.000 (N=631)	170	17	vf_4_43899
list_ALL_noLOADneg.000 (N=631)	240	47	vf_4_45109
list_ALL_noLOADneg.000 (N=631)	158	53	vf_4_45112
list_ALL_noLOADneg.000 (N=631)	481	12	vf_4_45115
list_ALL_noLOADneg.000 (N=631)	207	51	vf_4_46393
list_ALL_noLOADneg.000 (N=631)	252	70	vf_4_46398
list_ALL_noLOADneg.000 (N=631)	189	13	vf_4_63855
list_ALL_noLOADneg.000 (N=631)	201	36	vf_4_63871
list_ALL_noLOADneg.000 (N=631)	178	15	vf_4_68717
list_ALL_noLOADneg.000 (N=631)	249	8	vf_4_68719
list_ALL_noLOADneg.000 (N=631)	185	13	vf_4_68721
list_ALL_noLOADneg.000 (N=631)	173	18	vf_4_68727
list_ALL_noLOADneg.000 (N=631)	255	12	vf_4_68731
list_ALL_noLOADneg.000 (N=631)	321	42	vf_4_69940
list_ALL_noLOADneg.000 (N=631)	151	32	vf_5_124312
list_ALL_noLOADneg.000 (N=631)	113	13	ef_5_124322
list_ALL_noLOADneg.000 (N=631)	221	46	vf_5_125981
list_ALL_noLOADneg.000 (N=631)	302	10	vf_5_125993
list_ALL_noLOADneg.000 (N=631)	178	26	vf_5_156070
list_ALL_noLOADneg.000 (N=631)	184	87	vf_5_156341
list_ALL_noLOADneg.000 (N=631)	365	136	ef_5_156342
list_ALL_noLOADneg.000 (N=631)	171	26	vf_5_156352
list_ALL_noLOADneg.000 (N=631)	176	10	vf_5_156354
list_ALL_noLOADneg.000 (N=631)	103	7	ef_5_42047
list_ALL_noLOADneg.000 (N=631)	253	63	vf_5_42052
list_ALL_noLOADneg.000 (N=631)	873	10	vf_5_42590
list_ALL_noLOADneg.000 (N=631)	161	10	vf_5_42592
list_ALL_noLOADneg.000 (N=631)	218	9	vf_5_42594
list_ALL_noLOADneg.000 (N=631)	208	9	vf_5_43480
list_ALL_noLOADneg.000 (N=631)	132	40	ef_5_43481
list_ALL_noLOADneg.000 (N=631)	260	95	ef_5_43483
list_ALL_noLOADneg.000 (N=631)	173	57	vf_5_72028
list_ALL_noLOADneg.000 (N=631)	171	38	vf_5_117498
list_ALL_noLOADneg.000 (N=631)	328	102	vf_5_121624
list_ALL_noLOADneg.000 (N=631)	279	119	vf_5_121626
list_ALL_noLOADneg.000 (N=631)	150	109	vf_5_121627
list_ALL_noLOADneg.000 (N=631)	176	35	vf_5_121629
list_ALL_noLOADneg.000 (N=631)	183	20	vf_5_121633
list_ALL_noLOADneg.000 (N=631)	133	12	ef_5_131715
list_ALL_noLOADneg.000 (N=631)	234	19	vf_5_132279
list_ALL_noLOADneg.000 (N=631)	156	35	vf_5_132280
list_ALL_noLOADneg.000 (N=631)	306	23	vf_5_132283
list_ALL_noLOADneg.000 (N=631)	204	31	vf_5_132284
list_ALL_noLOADneg.000 (N=631)	103	91	ef_5_133139
list_ALL_noLOADneg.000 (N=631)	188	43	vf_5_133143
list_ALL_noLOADneg.000 (N=631)	373	8	vf_5_141126
list_ALL_noLOADneg.000 (N=631)	215	13	vf_5_141130
list_ALL_noLOADneg.000 (N=631)	199	14	vf_5_141133
list_ALL_noLOADneg.000 (N=631)	187	41	vf_5_141138
list_ALL_noLOADneg.000 (N=631)	450	10	vf_5_141141
list_ALL_noLOADneg.000 (N=631)	182	58	ef_5_141144
list_ALL_noLOADneg.000 (N=631)	255	18	vf_5_141598
list_ALL_noLOADneg.000 (N=631)	149	101	ef_5_141599
list_ALL_noLOADneg.000 (N=631)	250	60	vf_5_141599
list_ALL_noLOADneg.000 (N=631)	215	93	vf_5_141601
list_ALL_noLOADneg.000 (N=631)	154	12	vf_5_150651
list_ALL_noLOADneg.000 (N=631)	465	16	vf_5_150653
list_ALL_noLOADneg.000 (N=631)	252	18	vf_5_150654
list_ALL_noLOADneg.000 (N=631)	342	14	vf_5_150657
list_ALL_noLOADneg.000 (N=631)	199	54	vf_5_150658
list_ALL_noLOADneg.000 (N=631)	621	13	vf_5_158872
list_ALL_noLOADneg.000 (N=631)	232	9	vf_5_158873
list_ALL_noLOADneg.000 (N=631)	209	15	vf_5_159328
list_ALL_noLOADneg.000 (N=631)	116	15	ef_5_159339
list_ALL_noLOADneg.000 (N=631)	155	35	vf_5_160813
list_ALL_noLOADneg.000 (N=631)	323	8	vf_5_161397
list_ALL_noLOADneg.000 (N=631)	284	11	vf_5_161403
list_ALL_noLOADneg.000 (N=631)	150	54	vf_5_161404
list_ALL_noLOADneg.000 (N=631)	153	58	ef_5_161405
list_ALL_noLOADneg.000 (N=631)	219	49	vf_5_161405
list_ALL_noLOADneg.000 (N=631)	246	19	vf_5_161406
list_ALL_noLOADneg.000 (N=631)	256	32	vf_5_20244
list_ALL_noLOADneg.000 (N=631)	153	14	vf_5_21492
list_ALL_noLOADneg.000 (N=631)	185	12	vf_5_21493
list_ALL_noLOADneg.000 (N=631)	266	11	vf_5_29036
list_ALL_noLOADneg.000 (N=631)	248	102	ef_5_29038
list_ALL_noLOADneg.000 (N=631)	500	14	vf_5_29040
list_ALL_noLOADneg.000 (N=631)	177	65	vf_5_29519
list_ALL_noLOADneg.000 (N=631)	179	131	vf_5_29521
list_ALL_noLOADneg.000 (N=631)	112	85	ef_5_29524
list_ALL_noLOADneg.000 (N=631)	210	52	vf_5_30217
list_ALL_noLOADneg.000 (N=631)	115	38	ef_5_30228
list_ALL_noLOADneg.000 (N=631)	154	65	vf_5_30230
list_ALL_noLOADneg.000 (N=631)	238	28	vf_5_30233
list_ALL_noLOADneg.000 (N=631)	105	9	ef_5_30233
list_ALL_noLOADneg.000 (N=631)	363	22	vf_5_30235
list_ALL_noLOADneg.000 (N=631)	112	7	ef_5_30236
list_ALL_noLOADneg.000 (N=631)	358	8	vf_5_30236
list_ALL_noLOADneg.000 (N=631)	337	19	vf_5_30237
list_ALL_noLOADneg.000 (N=631)	174	19	vf_5_31894
list_ALL_noLOADneg.000 (N=631)	273	10	vf_5_31904
list_ALL_noLOADneg.000 (N=631)	207	20	vf_5_31905
list_ALL_noLOADneg.000 (N=631)	220	40	vf_5_31906
list_ALL_noLOADneg.000 (N=631)	156	119	vf_5_31908
list_ALL_noLOADneg.000 (N=631)	312	90	ef_5_31908
list_ALL_noLOADneg.000 (N=631)	234	8	vf_5_34755
list_ALL_noLOADneg.000 (N=631)	178	39	vf_5_34764
list_ALL_noLOADneg.000 (N=631)	241	73	vf_5_37643
list_ALL_noLOADneg.000 (N=631)	230	260	vf_5_37644
list_ALL_noLOADneg.000 (N=631)	357	173	ef_5_37644
list_ALL_noLOADneg.000 (N=631)	263	131	vf_5_37645
list_ALL_noLOADneg.000 (N=631)	231	101	ef_5_37645
list_ALL_noLOADneg.000 (N=631)	168	111	vf_5_37648
list_ALL_noLOADneg.000 (N=631)	228	12	vf_5_37650
list_ALL_noLOADneg.000 (N=631)	142	73	ef_5_37656
list_ALL_noLOADneg.000 (N=631)	156	82	vf_5_37656
list_ALL_noLOADneg.000 (N=631)	213	64	vf_5_37657
list_ALL_noLOADneg.000 (N=631)	223	18	vf_5_37658
list_ALL_noLOADneg.000 (N=631)	196	35	vf_5_38130
list_ALL_noLOADneg.000 (N=631)	188	32	vf_5_38131
list_ALL_noLOADneg.000 (N=631)	384	17	vf_5_45630
list_ALL_noLOADneg.000 (N=631)	260	21	vf_5_45631
list_ALL_noLOADneg.000 (N=631)	311	16	vf_5_50834
list_ALL_noLOADneg.000 (N=631)	180	68	vf_5_50976
list_ALL_noLOADneg.000 (N=631)	379	8	vf_5_53844
list_ALL_noLOADneg.000 (N=631)	210	16	vf_5_61999
list_ALL_noLOADneg.000 (N=631)	357	14	vf_5_62004
list_ALL_noLOADneg.000 (N=631)	294	18	vf_5_62005
list_ALL_noLOADneg.000 (N=631)	254	14	vf_5_62006
list_ALL_noLOADneg.000 (N=631)	279	13	vf_5_62008
list_ALL_noLOADneg.000 (N=631)	167	145	vf_5_66168
list_ALL_noLOADneg.000 (N=631)	346	33	vf_5_73396
list_ALL_noLOADneg.000 (N=631)	388	8	vf_5_73397
list_ALL_noLOADneg.000 (N=631)	151	88	ef_5_73398
list_ALL_noLOADneg.000 (N=631)	483	17	vf_5_73398
list_ALL_noLOADneg.000 (N=631)	185	13	vf_5_73399
list_ALL_noLOADneg.000 (N=631)	386	10	vf_5_73400
list_ALL_noLOADneg.000 (N=631)	200	65	vf_5_73403
list_ALL_noLOADneg.000 (N=631)	225	47	vf_5_73404
list_ALL_noLOADneg.000 (N=631)	321	26	vf_5_73405
list_ALL_noLOADneg.000 (N=631)	203	11	vf_5_73406
list_ALL_noLOADneg.000 (N=631)	342	16	vf_5_75341
list_ALL_noLOADneg.000 (N=631)	210	33	vf_5_75342
list_ALL_noLOADneg.000 (N=631)	152	40	vf_5_75580
list_ALL_noLOADneg.000 (N=631)	227	84	vf_5_75581
list_ALL_noLOADneg.000 (N=631)	238	101	vf_5_75583
list_ALL_noLOADneg.000 (N=631)	256	41	vf_5_75584
list_ALL_noLOADneg.000 (N=631)	173	47	vf_5_75585
list_ALL_noLOADneg.000 (N=631)	251	266	vf_5_75589
list_ALL_noLOADneg.000 (N=631)	204	71	vf_5_75590
list_ALL_noLOADneg.000 (N=631)	200	49	vf_5_75592
list_ALL_noLOADneg.000 (N=631)	208	102	vf_5_79599
list_ALL_noLOADneg.000 (N=631)	174	60	vf_5_79601
list_ALL_noLOADneg.000 (N=631)	273	54	vf_5_79602
list_ALL_noLOADneg.000 (N=631)	153	21	vf_5_79604
list_ALL_noLOADneg.000 (N=631)	110	73	ef_5_79609
list_ALL_noLOADneg.000 (N=631)	268	124	vf_5_79610
list_ALL_noLOADneg.000 (N=631)	373	45	vf_5_79611
list_ALL_noLOADneg.000 (N=631)	217	16	vf_5_81984
list_ALL_noLOADneg.000 (N=631)	206	17	vf_5_81994
list_ALL_noLOADneg.000 (N=631)	155	12	vf_5_82001
list_ALL_noLOADneg.000 (N=631)	281	36	vf_5_87897
list_ALL_noLOADneg.000 (N=631)	136	115	ef_5_104371
list_ALL_noLOADneg.000 (N=631)	159	19	vf_5_104372
list_ALL_noLOADneg.000 (N=631)	219	13	vf_5_106492
list_ALL_noLOADneg.000 (N=631)	156	10	vf_5_111124
list_ALL_noLOADneg.000 (N=631)	167	32	vf_5_111127
list_ALL_noLOADneg.000 (N=631)	166	20	vf_5_111130
list_ALL_noLOADneg.000 (N=631)	206	11	vf_5_111133
list_ALL_noLOADneg.000 (N=631)	237	79	vf_5_111137
list_ALL_noLOADneg.000 (N=631)	244	8	vf_5_113923
list_ALL_noLOADneg.000 (N=631)	174	12	vf_5_114360
list_ALL_noLOADneg.000 (N=631)	181	65	vf_5_114362
list_ALL_noLOADneg.000 (N=631)	317	16	vf_5_114364
list_ALL_noLOADneg.000 (N=631)	151	63	vf_5_114366
list_ALL_noLOADneg.000 (N=631)	255	120	vf_5_114368
list_ALL_noLOADneg.000 (N=631)	293	19	vf_5_114372
