LIST	SCORE	LENGTH	NAME
list_ALL_noLOADneg.121 (N=488)	154	65	vf_5_30230
list_ALL_noLOADneg.121 (N=488)	238	28	vf_5_30233
list_ALL_noLOADneg.121 (N=488)	105	9	ef_5_30233
list_ALL_noLOADneg.121 (N=488)	363	22	vf_5_30235
list_ALL_noLOADneg.121 (N=488)	112	7	ef_5_30236
list_ALL_noLOADneg.121 (N=488)	358	8	vf_5_30236
list_ALL_noLOADneg.121 (N=488)	337	19	vf_5_30237
list_ALL_noLOADneg.121 (N=488)	174	19	vf_5_31894
list_ALL_noLOADneg.121 (N=488)	273	10	vf_5_31904
list_ALL_noLOADneg.121 (N=488)	207	20	vf_5_31905
list_ALL_noLOADneg.121 (N=488)	220	40	vf_5_31906
list_ALL_noLOADneg.121 (N=488)	156	119	vf_5_31908
list_ALL_noLOADneg.121 (N=488)	312	90	ef_5_31908
list_ALL_noLOADneg.121 (N=488)	234	8	vf_5_34755
list_ALL_noLOADneg.121 (N=488)	178	39	vf_5_34764
list_ALL_noLOADneg.121 (N=488)	241	73	vf_5_37643
list_ALL_noLOADneg.121 (N=488)	230	260	vf_5_37644
list_ALL_noLOADneg.121 (N=488)	357	173	ef_5_37644
list_ALL_noLOADneg.121 (N=488)	263	131	vf_5_37645
list_ALL_noLOADneg.121 (N=488)	231	101	ef_5_37645
list_ALL_noLOADneg.121 (N=488)	228	12	vf_5_37650
list_ALL_noLOADneg.121 (N=488)	142	73	ef_5_37656
list_ALL_noLOADneg.121 (N=488)	156	82	vf_5_37656
list_ALL_noLOADneg.121 (N=488)	213	64	vf_5_37657
list_ALL_noLOADneg.121 (N=488)	188	32	vf_5_38131
list_ALL_noLOADneg.121 (N=488)	384	17	vf_5_45630
list_ALL_noLOADneg.121 (N=488)	260	21	vf_5_45631
list_ALL_noLOADneg.121 (N=488)	311	16	vf_5_50834
list_ALL_noLOADneg.121 (N=488)	379	8	vf_5_53844
list_ALL_noLOADneg.121 (N=488)	210	16	vf_5_61999
list_ALL_noLOADneg.121 (N=488)	357	14	vf_5_62004
list_ALL_noLOADneg.121 (N=488)	294	18	vf_5_62005
list_ALL_noLOADneg.121 (N=488)	254	14	vf_5_62006
list_ALL_noLOADneg.121 (N=488)	279	13	vf_5_62008
list_ALL_noLOADneg.121 (N=488)	167	145	vf_5_66168
list_ALL_noLOADneg.121 (N=488)	346	33	vf_5_73396
list_ALL_noLOADneg.121 (N=488)	388	8	vf_5_73397
list_ALL_noLOADneg.121 (N=488)	151	88	ef_5_73398
list_ALL_noLOADneg.121 (N=488)	483	17	vf_5_73398
list_ALL_noLOADneg.121 (N=488)	185	13	vf_5_73399
list_ALL_noLOADneg.121 (N=488)	386	10	vf_5_73400
list_ALL_noLOADneg.121 (N=488)	200	65	vf_5_73403
list_ALL_noLOADneg.121 (N=488)	225	47	vf_5_73404
list_ALL_noLOADneg.121 (N=488)	321	26	vf_5_73405
list_ALL_noLOADneg.121 (N=488)	203	11	vf_5_73406
list_ALL_noLOADneg.121 (N=488)	342	16	vf_5_75341
list_ALL_noLOADneg.121 (N=488)	152	40	vf_5_75580
list_ALL_noLOADneg.121 (N=488)	227	84	vf_5_75581
list_ALL_noLOADneg.121 (N=488)	173	47	vf_5_75585
list_ALL_noLOADneg.121 (N=488)	153	21	vf_5_79604
list_ALL_noLOADneg.121 (N=488)	110	73	ef_5_79609
list_ALL_noLOADneg.121 (N=488)	373	45	vf_5_79611
list_ALL_noLOADneg.121 (N=488)	217	16	vf_5_81984
list_ALL_noLOADneg.121 (N=488)	206	17	vf_5_81994
list_ALL_noLOADneg.121 (N=488)	155	12	vf_5_82001
list_ALL_noLOADneg.121 (N=488)	159	19	vf_5_104372
list_ALL_noLOADneg.121 (N=488)	219	13	vf_5_106492
list_ALL_noLOADneg.121 (N=488)	167	32	vf_5_111127
list_ALL_noLOADneg.121 (N=488)	166	20	vf_5_111130
list_ALL_noLOADneg.121 (N=488)	206	11	vf_5_111133
list_ALL_noLOADneg.121 (N=488)	237	79	vf_5_111137
list_ALL_noLOADneg.121 (N=488)	244	8	vf_5_113923
list_ALL_noLOADneg.121 (N=488)	174	12	vf_5_114360
list_ALL_noLOADneg.121 (N=488)	255	120	vf_5_114368
list_ALL_noLOADneg.121 (N=488)	293	19	vf_5_114372
