LIST	SCORE	LENGTH	NAME
allgenesArray.121.S201 (N=33761)	518	8	vf_1_131106
allgenesArray.121.S201 (N=33761)	317	10	vf_1_131114
allgenesArray.121.S201 (N=33761)	394	8	vf_1_131115
allgenesArray.121.S201 (N=33761)	433	8	vf_1_131121
allgenesArray.121.S201 (N=33761)	208	21	vf_1_131140
allgenesArray.121.S201 (N=33761)	415	23	vf_1_131147
allgenesArray.121.S201 (N=33761)	279	14	vf_1_131212
allgenesArray.121.S201 (N=33761)	227	28	vf_1_131229
allgenesArray.121.S201 (N=33761)	473	13	vf_1_131230
allgenesArray.121.S201 (N=33761)	359	16	vf_1_131233
allgenesArray.121.S201 (N=33761)	205	24	vf_1_131242
allgenesArray.121.S201 (N=33761)	345	8	vf_1_131247
allgenesArray.121.S201 (N=33761)	267	11	vf_1_131263
allgenesArray.121.S201 (N=33761)	245	17	vf_1_131308
allgenesArray.121.S201 (N=33761)	240	39	vf_1_131336
allgenesArray.121.S201 (N=33761)	203	12	vf_1_131343
allgenesArray.121.S201 (N=33761)	278	203	ef_1_131346
allgenesArray.121.S201 (N=33761)	362	14	vf_1_131347
allgenesArray.121.S201 (N=33761)	215	59	vf_1_131357
allgenesArray.121.S201 (N=33761)	355	25	vf_1_131364
allgenesArray.121.S201 (N=33761)	203	40	vf_1_131368
allgenesArray.121.S201 (N=33761)	317	29	vf_1_131371
allgenesArray.121.S201 (N=33761)	276	23	vf_1_131374
allgenesArray.121.S201 (N=33761)	249	13	vf_1_131511
allgenesArray.121.S201 (N=33761)	265	106	vf_1_131516
allgenesArray.121.S201 (N=33761)	201	80	vf_1_131517
allgenesArray.121.S201 (N=33761)	477	22	vf_1_131528
allgenesArray.121.S201 (N=33761)	238	15	vf_1_131540
allgenesArray.121.S201 (N=33761)	245	12	vf_1_131549
allgenesArray.121.S201 (N=33761)	233	48	vf_1_131586
allgenesArray.121.S201 (N=33761)	271	12	vf_1_131587
allgenesArray.121.S201 (N=33761)	215	39	ef_1_131589
allgenesArray.121.S201 (N=33761)	240	8	vf_1_131690
allgenesArray.121.S201 (N=33761)	366	8	vf_1_131693
allgenesArray.121.S201 (N=33761)	296	8	vf_1_131712
allgenesArray.121.S201 (N=33761)	245	23	vf_1_131744
allgenesArray.121.S201 (N=33761)	341	8	vf_1_131748
allgenesArray.121.S201 (N=33761)	431	10	vf_1_131750
allgenesArray.121.S201 (N=33761)	527	14	vf_1_131756
allgenesArray.121.S201 (N=33761)	227	10	vf_1_131761
allgenesArray.121.S201 (N=33761)	220	11	vf_1_131764
allgenesArray.121.S201 (N=33761)	435	8	vf_1_131767
allgenesArray.121.S201 (N=33761)	230	28	vf_1_131771
allgenesArray.121.S201 (N=33761)	225	12	vf_1_131854
allgenesArray.121.S201 (N=33761)	407	31	vf_1_131869
allgenesArray.121.S201 (N=33761)	355	45	vf_1_131875
allgenesArray.121.S201 (N=33761)	235	18	vf_1_131886
allgenesArray.121.S201 (N=33761)	296	10	vf_1_131978
allgenesArray.121.S201 (N=33761)	296	10	vf_1_131978
allgenesArray.121.S201 (N=33761)	415	12	vf_1_132011
allgenesArray.121.S201 (N=33761)	221	11	vf_1_132030
allgenesArray.121.S201 (N=33761)	209	24	vf_1_132052
allgenesArray.121.S201 (N=33761)	269	10	vf_1_132054
allgenesArray.121.S201 (N=33761)	343	18	vf_1_132087
allgenesArray.121.S201 (N=33761)	207	69	ef_1_132090
allgenesArray.121.S201 (N=33761)	248	12	vf_1_132124
allgenesArray.121.S201 (N=33761)	270	57	ef_1_132140
allgenesArray.121.S201 (N=33761)	201	10	vf_1_132159
allgenesArray.121.S201 (N=33761)	303	12	vf_1_132164
allgenesArray.121.S201 (N=33761)	257	20	ef_1_132198
allgenesArray.121.S201 (N=33761)	388	16	vf_1_132207
allgenesArray.121.S201 (N=33761)	390	13	vf_1_132255
allgenesArray.121.S201 (N=33761)	340	9	vf_1_132260
allgenesArray.121.S201 (N=33761)	229	22	vf_1_132262
allgenesArray.121.S201 (N=33761)	208	80	ef_1_132263
allgenesArray.121.S201 (N=33761)	460	12	vf_1_132264
allgenesArray.121.S201 (N=33761)	201	170	vf_1_132266
allgenesArray.121.S201 (N=33761)	447	136	ef_1_132266
allgenesArray.121.S201 (N=33761)	399	14	vf_1_132270
allgenesArray.121.S201 (N=33761)	236	56	vf_1_132274
allgenesArray.121.S201 (N=33761)	247	20	vf_1_132275
allgenesArray.121.S201 (N=33761)	201	14	vf_1_132276
allgenesArray.121.S201 (N=33761)	291	47	vf_1_132281
allgenesArray.121.S201 (N=33761)	459	19	vf_1_132283
allgenesArray.121.S201 (N=33761)	275	31	vf_1_132284
allgenesArray.121.S201 (N=33761)	208	86	vf_1_132298
allgenesArray.121.S201 (N=33761)	454	12	vf_1_132301
allgenesArray.121.S201 (N=33761)	243	64	ef_1_132303
allgenesArray.121.S201 (N=33761)	250	31	vf_1_132309
allgenesArray.121.S201 (N=33761)	242	86	vf_1_132311
allgenesArray.121.S201 (N=33761)	343	8	vf_1_132318
allgenesArray.121.S201 (N=33761)	467	19	vf_1_132372
allgenesArray.121.S201 (N=33761)	240	97	vf_1_132389
allgenesArray.121.S201 (N=33761)	224	14	vf_1_132417
allgenesArray.121.S201 (N=33761)	238	81	ef_1_132436
allgenesArray.121.S201 (N=33761)	263	71	ef_1_132542
allgenesArray.121.S201 (N=33761)	255	8	vf_1_132621
allgenesArray.121.S201 (N=33761)	336	27	vf_1_132624
allgenesArray.121.S201 (N=33761)	250	15	vf_1_132625
allgenesArray.121.S201 (N=33761)	214	8	vf_1_132632
allgenesArray.121.S201 (N=33761)	223	30	ef_1_132634
allgenesArray.121.S201 (N=33761)	323	11	vf_1_132641
allgenesArray.121.S201 (N=33761)	216	79	vf_1_132642
allgenesArray.121.S201 (N=33761)	294	14	vf_1_132665
allgenesArray.121.S201 (N=33761)	408	10	vf_1_132676
allgenesArray.121.S201 (N=33761)	240	34	vf_1_132687
allgenesArray.121.S201 (N=33761)	321	57	vf_1_132690
allgenesArray.121.S201 (N=33761)	296	77	vf_1_132692
allgenesArray.121.S201 (N=33761)	203	56	vf_1_132693
allgenesArray.121.S201 (N=33761)	364	111	ef_1_132695
allgenesArray.121.S201 (N=33761)	249	32	vf_1_132698
allgenesArray.121.S201 (N=33761)	280	23	vf_1_132701
allgenesArray.121.S201 (N=33761)	254	40	vf_1_132706
allgenesArray.121.S201 (N=33761)	272	20	vf_1_132708
allgenesArray.121.S201 (N=33761)	325	42	vf_1_132747
allgenesArray.121.S201 (N=33761)	204	34	vf_1_132756
allgenesArray.121.S201 (N=33761)	221	15	vf_1_132757
allgenesArray.121.S201 (N=33761)	212	26	ef_1_132779
allgenesArray.121.S201 (N=33761)	230	19	vf_1_132786
allgenesArray.121.S201 (N=33761)	208	35	vf_1_132817
allgenesArray.121.S201 (N=33761)	206	24	vf_1_132823
allgenesArray.121.S201 (N=33761)	308	8	vf_1_132859
allgenesArray.121.S201 (N=33761)	311	8	vf_1_132860
allgenesArray.121.S201 (N=33761)	219	25	vf_1_132864
allgenesArray.121.S201 (N=33761)	256	13	vf_1_132894
allgenesArray.121.S201 (N=33761)	241	17	vf_1_133015
allgenesArray.121.S201 (N=33761)	297	20	vf_1_133067
allgenesArray.121.S201 (N=33761)	291	40	vf_1_133083
allgenesArray.121.S201 (N=33761)	225	8	vf_1_133120
allgenesArray.121.S201 (N=33761)	218	85	vf_1_133185
allgenesArray.121.S201 (N=33761)	444	8	vf_1_133192
allgenesArray.121.S201 (N=33761)	224	15	vf_1_133248
allgenesArray.121.S201 (N=33761)	360	30	vf_1_133252
allgenesArray.121.S201 (N=33761)	326	17	vf_1_133256
allgenesArray.121.S201 (N=33761)	217	11	vf_1_133259
allgenesArray.121.S201 (N=33761)	229	8	vf_1_133268
allgenesArray.121.S201 (N=33761)	252	10	vf_1_133289
allgenesArray.121.S201 (N=33761)	284	20	vf_1_133338
allgenesArray.121.S201 (N=33761)	677	27	vf_1_133349
allgenesArray.121.S201 (N=33761)	278	12	vf_1_133355
allgenesArray.121.S201 (N=33761)	303	22	vf_1_133389
allgenesArray.121.S201 (N=33761)	314	22	vf_1_133404
allgenesArray.121.S201 (N=33761)	209	12	vf_1_133413
allgenesArray.121.S201 (N=33761)	244	10	vf_1_133453
allgenesArray.121.S201 (N=33761)	279	51	vf_1_133458
allgenesArray.121.S201 (N=33761)	383	11	vf_1_133502
allgenesArray.121.S201 (N=33761)	222	10	vf_1_133527
allgenesArray.121.S201 (N=33761)	409	11	vf_1_133556
allgenesArray.121.S201 (N=33761)	276	21	vf_1_133570
allgenesArray.121.S201 (N=33761)	231	8	vf_1_133623
allgenesArray.121.S201 (N=33761)	232	60	vf_1_133656
allgenesArray.121.S201 (N=33761)	333	25	vf_1_133660
allgenesArray.121.S201 (N=33761)	205	29	ef_1_133676
allgenesArray.121.S201 (N=33761)	201	86	vf_1_133743
allgenesArray.121.S201 (N=33761)	271	58	vf_1_133744
allgenesArray.121.S201 (N=33761)	295	26	vf_1_133769
allgenesArray.121.S201 (N=33761)	219	30	vf_1_133793
allgenesArray.121.S201 (N=33761)	207	72	vf_1_133845
allgenesArray.121.S201 (N=33761)	240	26	vf_1_133847
allgenesArray.121.S201 (N=33761)	203	109	vf_1_133848
allgenesArray.121.S201 (N=33761)	296	17	vf_1_133868
allgenesArray.121.S201 (N=33761)	311	10	vf_1_133926
allgenesArray.121.S201 (N=33761)	229	132	ef_1_133957
allgenesArray.121.S201 (N=33761)	330	10	vf_1_133993
allgenesArray.121.S201 (N=33761)	238	54	vf_1_134065
allgenesArray.121.S201 (N=33761)	203	8	vf_1_134066
allgenesArray.121.S201 (N=33761)	202	14	vf_1_134107
allgenesArray.121.S201 (N=33761)	410	14	vf_1_134109
allgenesArray.121.S201 (N=33761)	243	9	vf_1_134113
allgenesArray.121.S201 (N=33761)	260	25	vf_1_134130
allgenesArray.121.S201 (N=33761)	222	11	vf_1_134187
allgenesArray.121.S201 (N=33761)	226	14	vf_1_134190
allgenesArray.121.S201 (N=33761)	236	17	vf_1_134192
allgenesArray.121.S201 (N=33761)	427	6	vf_1_134193
allgenesArray.121.S201 (N=33761)	361	18	vf_1_134216
allgenesArray.121.S201 (N=33761)	297	14	vf_1_134292
allgenesArray.121.S201 (N=33761)	238	50	vf_1_134295
allgenesArray.121.S201 (N=33761)	278	37	vf_1_134340
allgenesArray.121.S201 (N=33761)	262	11	vf_1_134379
allgenesArray.121.S201 (N=33761)	210	27	ef_1_134381
allgenesArray.121.S201 (N=33761)	255	21	vf_1_134381
allgenesArray.121.S201 (N=33761)	217	8	vf_1_134446
allgenesArray.121.S201 (N=33761)	203	32	vf_1_134449
allgenesArray.121.S201 (N=33761)	497	24	vf_1_134451
allgenesArray.121.S201 (N=33761)	243	61	vf_1_134511
allgenesArray.121.S201 (N=33761)	308	8	vf_1_134608
allgenesArray.121.S201 (N=33761)	332	9	vf_1_134622
allgenesArray.121.S201 (N=33761)	369	8	vf_1_134655
allgenesArray.121.S201 (N=33761)	210	8	vf_1_134672
allgenesArray.121.S201 (N=33761)	338	8	vf_1_134688
allgenesArray.121.S201 (N=33761)	214	8	vf_1_134706
allgenesArray.121.S201 (N=33761)	403	9	vf_1_134707
allgenesArray.121.S201 (N=33761)	239	13	vf_1_134720
allgenesArray.121.S201 (N=33761)	210	8	vf_1_134730
allgenesArray.121.S201 (N=33761)	358	49	vf_1_134735
allgenesArray.121.S201 (N=33761)	309	39	vf_1_134742
allgenesArray.121.S201 (N=33761)	204	17	vf_1_134760
allgenesArray.121.S201 (N=33761)	255	8	vf_1_134779
allgenesArray.121.S201 (N=33761)	210	35	vf_1_134780
allgenesArray.121.S201 (N=33761)	365	19	vf_1_134795
allgenesArray.121.S201 (N=33761)	206	10	vf_1_134859
allgenesArray.121.S201 (N=33761)	207	32	vf_1_134883
allgenesArray.121.S201 (N=33761)	210	8	vf_1_134898
allgenesArray.121.S201 (N=33761)	225	10	vf_1_134993
allgenesArray.121.S201 (N=33761)	227	14	vf_1_135004
allgenesArray.121.S201 (N=33761)	440	6	vf_1_135019
allgenesArray.121.S201 (N=33761)	296	48	vf_1_135051
allgenesArray.121.S201 (N=33761)	262	55	vf_1_135053
allgenesArray.121.S201 (N=33761)	230	44	vf_1_135054
allgenesArray.121.S201 (N=33761)	212	104	vf_1_135090
allgenesArray.121.S201 (N=33761)	242	8	vf_1_135114
allgenesArray.121.S201 (N=33761)	214	21	vf_1_135123
allgenesArray.121.S201 (N=33761)	213	56	vf_1_135125
allgenesArray.121.S201 (N=33761)	266	8	vf_1_135143
allgenesArray.121.S201 (N=33761)	219	8	vf_1_135148
allgenesArray.121.S201 (N=33761)	236	8	vf_1_135155
allgenesArray.121.S201 (N=33761)	464	17	vf_1_135171
allgenesArray.121.S201 (N=33761)	222	53	vf_1_135193
allgenesArray.121.S201 (N=33761)	263	12	vf_1_135258
allgenesArray.121.S201 (N=33761)	260	14	vf_1_135259
allgenesArray.121.S201 (N=33761)	276	8	vf_1_135282
allgenesArray.121.S201 (N=33761)	243	28	vf_1_135306
allgenesArray.121.S201 (N=33761)	477	10	vf_1_135340
allgenesArray.121.S201 (N=33761)	253	14	vf_1_135351
allgenesArray.121.S201 (N=33761)	488	8	vf_1_135375
allgenesArray.121.S201 (N=33761)	389	14	vf_1_135380
allgenesArray.121.S201 (N=33761)	236	11	vf_1_135430
allgenesArray.121.S201 (N=33761)	358	14	vf_1_135469
allgenesArray.121.S201 (N=33761)	345	10	vf_1_135474
allgenesArray.121.S201 (N=33761)	312	14	vf_1_135476
allgenesArray.121.S201 (N=33761)	213	54	vf_1_135477
allgenesArray.121.S201 (N=33761)	295	96	ef_1_135482
allgenesArray.121.S201 (N=33761)	213	65	vf_1_135484
allgenesArray.121.S201 (N=33761)	259	12	vf_1_135486
allgenesArray.121.S201 (N=33761)	328	42	vf_1_135546
allgenesArray.121.S201 (N=33761)	203	66	vf_1_135555
allgenesArray.121.S201 (N=33761)	266	26	vf_1_135583
allgenesArray.121.S201 (N=33761)	318	43	vf_1_135617
allgenesArray.121.S201 (N=33761)	399	8	vf_1_135654
allgenesArray.121.S201 (N=33761)	213	89	vf_1_135679
allgenesArray.121.S201 (N=33761)	300	16	vf_1_135694
allgenesArray.121.S201 (N=33761)	221	80	vf_1_135716
allgenesArray.121.S201 (N=33761)	259	76	ef_1_135754
allgenesArray.121.S201 (N=33761)	334	8	vf_1_135779
allgenesArray.121.S201 (N=33761)	244	11	vf_1_135801
allgenesArray.121.S201 (N=33761)	249	8	vf_1_135808
allgenesArray.121.S201 (N=33761)	207	87	vf_1_135895
allgenesArray.121.S201 (N=33761)	289	19	vf_1_135898
allgenesArray.121.S201 (N=33761)	259	8	vf_1_135907
allgenesArray.121.S201 (N=33761)	275	60	ef_1_135914
allgenesArray.121.S201 (N=33761)	263	41	vf_1_135919
allgenesArray.121.S201 (N=33761)	262	11	vf_1_135929
allgenesArray.121.S201 (N=33761)	406	12	vf_1_135939
allgenesArray.121.S201 (N=33761)	209	24	ef_1_135996
allgenesArray.121.S201 (N=33761)	251	12	vf_1_136019
allgenesArray.121.S201 (N=33761)	267	14	vf_1_136020
allgenesArray.121.S201 (N=33761)	415	36	vf_1_136024
allgenesArray.121.S201 (N=33761)	269	51	vf_1_136070
allgenesArray.121.S201 (N=33761)	253	8	vf_1_136116
allgenesArray.121.S201 (N=33761)	270	8	vf_1_136129
allgenesArray.121.S201 (N=33761)	323	22	vf_1_136179
allgenesArray.121.S201 (N=33761)	262	19	ef_1_136212
allgenesArray.121.S201 (N=33761)	226	194	ef_1_136216
allgenesArray.121.S201 (N=33761)	259	25	vf_1_136242
allgenesArray.121.S201 (N=33761)	447	61	vf_1_136243
allgenesArray.121.S201 (N=33761)	257	14	vf_1_136248
allgenesArray.121.S201 (N=33761)	327	10	vf_1_136251
allgenesArray.121.S201 (N=33761)	266	37	vf_1_136288
allgenesArray.121.S201 (N=33761)	214	10	vf_1_136290
allgenesArray.121.S201 (N=33761)	219	121	vf_1_136340
allgenesArray.121.S201 (N=33761)	283	8	vf_1_136375
allgenesArray.121.S201 (N=33761)	289	38	vf_1_136409
allgenesArray.121.S201 (N=33761)	222	30	vf_1_136415
allgenesArray.121.S201 (N=33761)	396	22	vf_1_136420
allgenesArray.121.S201 (N=33761)	518	16	vf_1_136457
allgenesArray.121.S201 (N=33761)	208	30	ef_1_136480
allgenesArray.121.S201 (N=33761)	346	21	vf_1_136480
allgenesArray.121.S201 (N=33761)	386	20	vf_1_136530
allgenesArray.121.S201 (N=33761)	354	10	vf_1_136533
allgenesArray.121.S201 (N=33761)	218	50	ef_1_136557
allgenesArray.121.S201 (N=33761)	220	11	vf_1_136603
allgenesArray.121.S201 (N=33761)	205	9	vf_1_136605
allgenesArray.121.S201 (N=33761)	222	21	vf_1_136638
allgenesArray.121.S201 (N=33761)	255	8	vf_1_136651
allgenesArray.121.S201 (N=33761)	396	8	vf_1_136689
allgenesArray.121.S201 (N=33761)	208	8	vf_1_136734
allgenesArray.121.S201 (N=33761)	212	13	vf_1_136735
allgenesArray.121.S201 (N=33761)	560	20	vf_1_136754
allgenesArray.121.S201 (N=33761)	379	8	vf_1_136763
allgenesArray.121.S201 (N=33761)	569	14	vf_1_136766
allgenesArray.121.S201 (N=33761)	211	23	vf_1_136769
allgenesArray.121.S201 (N=33761)	396	8	vf_1_136773
allgenesArray.121.S201 (N=33761)	299	15	vf_1_136776
allgenesArray.121.S201 (N=33761)	309	8	vf_1_136779
allgenesArray.121.S201 (N=33761)	214	14	vf_1_136790
allgenesArray.121.S201 (N=33761)	255	8	vf_1_136792
allgenesArray.121.S201 (N=33761)	342	15	vf_1_136793
allgenesArray.121.S201 (N=33761)	548	20	vf_1_136806
allgenesArray.121.S201 (N=33761)	386	8	vf_1_136816
allgenesArray.121.S201 (N=33761)	359	12	vf_1_136818
allgenesArray.121.S201 (N=33761)	390	8	vf_1_136820
allgenesArray.121.S201 (N=33761)	407	8	vf_1_136825
allgenesArray.121.S201 (N=33761)	265	15	vf_1_136828
allgenesArray.121.S201 (N=33761)	306	8	vf_1_136831
allgenesArray.121.S201 (N=33761)	384	12	vf_1_136883
allgenesArray.121.S201 (N=33761)	265	21	vf_1_136901
allgenesArray.121.S201 (N=33761)	498	25	vf_1_136903
allgenesArray.121.S201 (N=33761)	296	37	vf_1_136914
allgenesArray.121.S201 (N=33761)	364	8	vf_1_136915
allgenesArray.121.S201 (N=33761)	235	95	vf_1_136919
allgenesArray.121.S201 (N=33761)	272	56	vf_1_136968
allgenesArray.121.S201 (N=33761)	241	12	vf_1_136970
allgenesArray.121.S201 (N=33761)	235	39	vf_1_136973
allgenesArray.121.S201 (N=33761)	259	31	vf_1_137006
allgenesArray.121.S201 (N=33761)	294	20	vf_1_137179
allgenesArray.121.S201 (N=33761)	315	10	vf_1_137182
allgenesArray.121.S201 (N=33761)	317	13	vf_1_137190
allgenesArray.121.S201 (N=33761)	219	8	vf_1_137198
allgenesArray.121.S201 (N=33761)	214	21	vf_1_137279
allgenesArray.121.S201 (N=33761)	509	14	vf_1_137284
allgenesArray.121.S201 (N=33761)	377	8	vf_1_137286
allgenesArray.121.S201 (N=33761)	206	105	ef_1_137295
allgenesArray.121.S201 (N=33761)	250	164	ef_1_137296
allgenesArray.121.S201 (N=33761)	228	183	vf_1_137297
allgenesArray.121.S201 (N=33761)	218	187	ef_1_137297
allgenesArray.121.S201 (N=33761)	395	23	vf_1_137298
allgenesArray.121.S201 (N=33761)	247	9	vf_1_137302
allgenesArray.121.S201 (N=33761)	287	147	vf_1_137317
allgenesArray.121.S201 (N=33761)	223	105	ef_1_137317
allgenesArray.121.S201 (N=33761)	262	40	vf_1_137318
allgenesArray.121.S201 (N=33761)	215	46	vf_1_137320
allgenesArray.121.S201 (N=33761)	212	169	vf_1_137321
allgenesArray.121.S201 (N=33761)	218	103	ef_1_137323
allgenesArray.121.S201 (N=33761)	252	135	vf_1_137323
allgenesArray.121.S201 (N=33761)	296	261	vf_1_137325
allgenesArray.121.S201 (N=33761)	285	22	vf_1_137342
allgenesArray.121.S201 (N=33761)	281	11	vf_1_137351
allgenesArray.121.S201 (N=33761)	274	11	vf_1_137353
allgenesArray.121.S201 (N=33761)	203	91	vf_1_137370
allgenesArray.121.S201 (N=33761)	230	73	ef_1_137370
allgenesArray.121.S201 (N=33761)	305	9	vf_1_137372
allgenesArray.121.S201 (N=33761)	221	17	vf_1_137380
allgenesArray.121.S201 (N=33761)	515	12	vf_1_137450
allgenesArray.121.S201 (N=33761)	234	29	vf_1_137459
allgenesArray.121.S201 (N=33761)	229	11	vf_1_137533
allgenesArray.121.S201 (N=33761)	215	25	ef_1_137538
allgenesArray.121.S201 (N=33761)	207	79	vf_1_137553
allgenesArray.121.S201 (N=33761)	214	31	vf_1_137663
allgenesArray.121.S201 (N=33761)	245	17	vf_1_137664
allgenesArray.121.S201 (N=33761)	260	21	vf_1_137691
allgenesArray.121.S201 (N=33761)	409	8	vf_1_137704
allgenesArray.121.S201 (N=33761)	277	15	vf_1_137745
allgenesArray.121.S201 (N=33761)	239	100	ef_1_137905
allgenesArray.121.S201 (N=33761)	277	47	vf_1_137921
allgenesArray.121.S201 (N=33761)	208	24	vf_1_137932
allgenesArray.121.S201 (N=33761)	210	8	vf_1_137935
allgenesArray.121.S201 (N=33761)	209	24	vf_1_137951
allgenesArray.121.S201 (N=33761)	265	29	vf_1_137952
allgenesArray.121.S201 (N=33761)	381	27	ef_1_137989
allgenesArray.121.S201 (N=33761)	270	8	vf_1_138012
allgenesArray.121.S201 (N=33761)	203	26	ef_1_138029
allgenesArray.121.S201 (N=33761)	341	12	vf_1_138071
allgenesArray.121.S201 (N=33761)	247	17	vf_1_138092
allgenesArray.121.S201 (N=33761)	212	8	vf_1_138098
allgenesArray.121.S201 (N=33761)	253	8	vf_1_138141
allgenesArray.121.S201 (N=33761)	329	14	vf_1_138155
allgenesArray.121.S201 (N=33761)	305	101	vf_1_138167
allgenesArray.121.S201 (N=33761)	203	11	vf_1_138184
allgenesArray.121.S201 (N=33761)	205	15	vf_1_138190
allgenesArray.121.S201 (N=33761)	201	40	vf_1_138210
allgenesArray.121.S201 (N=33761)	299	12	vf_1_138238
allgenesArray.121.S201 (N=33761)	461	15	vf_1_138259
allgenesArray.121.S201 (N=33761)	238	22	vf_1_138268
allgenesArray.121.S201 (N=33761)	251	50	vf_1_138274
allgenesArray.121.S201 (N=33761)	207	11	vf_1_138285
allgenesArray.121.S201 (N=33761)	523	24	vf_1_138289
allgenesArray.121.S201 (N=33761)	324	8	vf_1_138308
allgenesArray.121.S201 (N=33761)	221	11	vf_1_138337
allgenesArray.121.S201 (N=33761)	263	22	vf_1_138339
allgenesArray.121.S201 (N=33761)	231	20	vf_1_138341
allgenesArray.121.S201 (N=33761)	220	59	vf_1_138381
allgenesArray.121.S201 (N=33761)	303	18	vf_1_138383
allgenesArray.121.S201 (N=33761)	217	10	vf_1_138390
allgenesArray.121.S201 (N=33761)	251	16	vf_1_138392
allgenesArray.121.S201 (N=33761)	248	41	vf_1_138443
allgenesArray.121.S201 (N=33761)	280	42	vf_1_138453
allgenesArray.121.S201 (N=33761)	217	68	vf_1_138459
allgenesArray.121.S201 (N=33761)	294	36	vf_1_138483
allgenesArray.121.S201 (N=33761)	270	107	vf_1_138490
allgenesArray.121.S201 (N=33761)	325	42	vf_1_138491
allgenesArray.121.S201 (N=33761)	287	8	vf_1_138530
allgenesArray.121.S201 (N=33761)	329	41	vf_1_138538
allgenesArray.121.S201 (N=33761)	291	10	vf_1_138547
allgenesArray.121.S201 (N=33761)	352	17	vf_1_138581
allgenesArray.121.S201 (N=33761)	242	8	vf_1_138613
allgenesArray.121.S201 (N=33761)	302	14	vf_1_138615
allgenesArray.121.S201 (N=33761)	278	9	vf_1_138620
allgenesArray.121.S201 (N=33761)	241	13	vf_1_138646
allgenesArray.121.S201 (N=33761)	258	11	vf_1_138680
allgenesArray.121.S201 (N=33761)	383	12	vf_1_138691
allgenesArray.121.S201 (N=33761)	208	36	vf_1_138703
allgenesArray.121.S201 (N=33761)	327	10	vf_1_138714
allgenesArray.121.S201 (N=33761)	293	8	vf_1_138715
allgenesArray.121.S201 (N=33761)	217	79	vf_1_138721
allgenesArray.121.S201 (N=33761)	247	19	vf_1_138767
allgenesArray.121.S201 (N=33761)	261	10	vf_1_138790
allgenesArray.121.S201 (N=33761)	287	13	vf_1_138926
allgenesArray.121.S201 (N=33761)	264	13	vf_1_138953
allgenesArray.121.S201 (N=33761)	270	10	vf_1_138964
allgenesArray.121.S201 (N=33761)	278	9	vf_1_138965
allgenesArray.121.S201 (N=33761)	206	34	vf_1_138966
allgenesArray.121.S201 (N=33761)	366	75	ef_1_138968
allgenesArray.121.S201 (N=33761)	242	62	vf_1_138968
allgenesArray.121.S201 (N=33761)	415	18	vf_1_138981
allgenesArray.121.S201 (N=33761)	301	21	vf_1_138986
allgenesArray.121.S201 (N=33761)	352	27	vf_1_138988
allgenesArray.121.S201 (N=33761)	329	35	vf_1_138992
allgenesArray.121.S201 (N=33761)	260	20	vf_1_138994
allgenesArray.121.S201 (N=33761)	245	14	vf_1_138999
allgenesArray.121.S201 (N=33761)	350	20	vf_1_139000
allgenesArray.121.S201 (N=33761)	207	15	vf_1_139002
allgenesArray.121.S201 (N=33761)	266	11	vf_1_139004
allgenesArray.121.S201 (N=33761)	217	12	vf_1_139005
allgenesArray.121.S201 (N=33761)	391	13	vf_1_139024
allgenesArray.121.S201 (N=33761)	229	24	vf_1_139057
allgenesArray.121.S201 (N=33761)	304	8	vf_1_139244
allgenesArray.121.S201 (N=33761)	236	11	vf_1_139306
allgenesArray.121.S201 (N=33761)	203	17	vf_1_139307
allgenesArray.121.S201 (N=33761)	211	31	vf_1_139339
allgenesArray.121.S201 (N=33761)	413	8	vf_1_139349
allgenesArray.121.S201 (N=33761)	238	22	vf_1_139367
allgenesArray.121.S201 (N=33761)	363	11	vf_1_139371
allgenesArray.121.S201 (N=33761)	294	31	vf_1_139379
allgenesArray.121.S201 (N=33761)	255	26	vf_1_139470
allgenesArray.121.S201 (N=33761)	285	14	vf_1_139489
allgenesArray.121.S201 (N=33761)	247	82	vf_1_139495
allgenesArray.121.S201 (N=33761)	338	9	vf_1_139496
allgenesArray.121.S201 (N=33761)	206	8	vf_1_139498
allgenesArray.121.S201 (N=33761)	225	9	vf_1_139499
allgenesArray.121.S201 (N=33761)	209	11	vf_1_139540
allgenesArray.121.S201 (N=33761)	453	12	vf_1_139619
allgenesArray.121.S201 (N=33761)	296	46	vf_1_139622
allgenesArray.121.S201 (N=33761)	231	32	vf_1_139641
allgenesArray.121.S201 (N=33761)	266	10	vf_1_139644
allgenesArray.121.S201 (N=33761)	299	88	ef_1_139683
allgenesArray.121.S201 (N=33761)	332	19	vf_1_139701
allgenesArray.121.S201 (N=33761)	217	12	vf_1_139703
allgenesArray.121.S201 (N=33761)	354	8	vf_1_139731
allgenesArray.121.S201 (N=33761)	225	30	vf_1_139746
allgenesArray.121.S201 (N=33761)	278	31	vf_1_139752
allgenesArray.121.S201 (N=33761)	485	22	vf_1_139757
allgenesArray.121.S201 (N=33761)	214	16	vf_1_139780
allgenesArray.121.S201 (N=33761)	206	12	vf_1_139791
allgenesArray.121.S201 (N=33761)	220	11	vf_1_139838
allgenesArray.121.S201 (N=33761)	224	20	vf_1_139842
allgenesArray.121.S201 (N=33761)	218	11	vf_2_22305
allgenesArray.121.S201 (N=33761)	287	33	vf_2_22315
allgenesArray.121.S201 (N=33761)	223	50	vf_2_22358
allgenesArray.121.S201 (N=33761)	233	48	vf_2_22368
allgenesArray.121.S201 (N=33761)	210	8	vf_2_22393
allgenesArray.121.S201 (N=33761)	221	12	vf_2_22442
