LIST	SCORE	LENGTH	NAME
list_ALL_noLOADneg.121.L6-300 (N=487)	201	36	vf_4_63871
list_ALL_noLOADneg.121.L6-300 (N=487)	178	15	vf_4_68717
list_ALL_noLOADneg.121.L6-300 (N=487)	249	8	vf_4_68719
list_ALL_noLOADneg.121.L6-300 (N=487)	185	13	vf_4_68721
list_ALL_noLOADneg.121.L6-300 (N=487)	173	18	vf_4_68727
list_ALL_noLOADneg.121.L6-300 (N=487)	255	12	vf_4_68731
list_ALL_noLOADneg.121.L6-300 (N=487)	151	32	vf_5_124312
list_ALL_noLOADneg.121.L6-300 (N=487)	113	13	ef_5_124322
list_ALL_noLOADneg.121.L6-300 (N=487)	302	10	vf_5_125993
list_ALL_noLOADneg.121.L6-300 (N=487)	178	26	vf_5_156070
list_ALL_noLOADneg.121.L6-300 (N=487)	171	26	vf_5_156352
list_ALL_noLOADneg.121.L6-300 (N=487)	176	10	vf_5_156354
list_ALL_noLOADneg.121.L6-300 (N=487)	103	7	ef_5_42047
list_ALL_noLOADneg.121.L6-300 (N=487)	253	63	vf_5_42052
list_ALL_noLOADneg.121.L6-300 (N=487)	873	10	vf_5_42590
list_ALL_noLOADneg.121.L6-300 (N=487)	161	10	vf_5_42592
list_ALL_noLOADneg.121.L6-300 (N=487)	218	9	vf_5_42594
list_ALL_noLOADneg.121.L6-300 (N=487)	208	9	vf_5_43480
list_ALL_noLOADneg.121.L6-300 (N=487)	132	40	ef_5_43481
list_ALL_noLOADneg.121.L6-300 (N=487)	260	95	ef_5_43483
list_ALL_noLOADneg.121.L6-300 (N=487)	173	57	vf_5_72028
list_ALL_noLOADneg.121.L6-300 (N=487)	171	38	vf_5_117498
list_ALL_noLOADneg.121.L6-300 (N=487)	328	102	vf_5_121624
list_ALL_noLOADneg.121.L6-300 (N=487)	183	20	vf_5_121633
list_ALL_noLOADneg.121.L6-300 (N=487)	133	12	ef_5_131715
list_ALL_noLOADneg.121.L6-300 (N=487)	156	35	vf_5_132280
list_ALL_noLOADneg.121.L6-300 (N=487)	306	23	vf_5_132283
list_ALL_noLOADneg.121.L6-300 (N=487)	204	31	vf_5_132284
list_ALL_noLOADneg.121.L6-300 (N=487)	103	91	ef_5_133139
list_ALL_noLOADneg.121.L6-300 (N=487)	188	43	vf_5_133143
list_ALL_noLOADneg.121.L6-300 (N=487)	373	8	vf_5_141126
list_ALL_noLOADneg.121.L6-300 (N=487)	215	13	vf_5_141130
list_ALL_noLOADneg.121.L6-300 (N=487)	199	14	vf_5_141133
list_ALL_noLOADneg.121.L6-300 (N=487)	187	41	vf_5_141138
list_ALL_noLOADneg.121.L6-300 (N=487)	182	58	ef_5_141144
list_ALL_noLOADneg.121.L6-300 (N=487)	250	60	vf_5_141599
list_ALL_noLOADneg.121.L6-300 (N=487)	154	12	vf_5_150651
list_ALL_noLOADneg.121.L6-300 (N=487)	465	16	vf_5_150653
list_ALL_noLOADneg.121.L6-300 (N=487)	252	18	vf_5_150654
list_ALL_noLOADneg.121.L6-300 (N=487)	342	14	vf_5_150657
list_ALL_noLOADneg.121.L6-300 (N=487)	199	54	vf_5_150658
list_ALL_noLOADneg.121.L6-300 (N=487)	232	9	vf_5_158873
list_ALL_noLOADneg.121.L6-300 (N=487)	209	15	vf_5_159328
list_ALL_noLOADneg.121.L6-300 (N=487)	116	15	ef_5_159339
list_ALL_noLOADneg.121.L6-300 (N=487)	323	8	vf_5_161397
list_ALL_noLOADneg.121.L6-300 (N=487)	284	11	vf_5_161403
list_ALL_noLOADneg.121.L6-300 (N=487)	153	58	ef_5_161405
list_ALL_noLOADneg.121.L6-300 (N=487)	219	49	vf_5_161405
list_ALL_noLOADneg.121.L6-300 (N=487)	246	19	vf_5_161406
list_ALL_noLOADneg.121.L6-300 (N=487)	153	14	vf_5_21492
list_ALL_noLOADneg.121.L6-300 (N=487)	185	12	vf_5_21493
list_ALL_noLOADneg.121.L6-300 (N=487)	266	11	vf_5_29036
list_ALL_noLOADneg.121.L6-300 (N=487)	248	102	ef_5_29038
list_ALL_noLOADneg.121.L6-300 (N=487)	112	85	ef_5_29524
list_ALL_noLOADneg.121.L6-300 (N=487)	115	38	ef_5_30228
list_ALL_noLOADneg.121.L6-300 (N=487)	154	65	vf_5_30230
list_ALL_noLOADneg.121.L6-300 (N=487)	238	28	vf_5_30233
list_ALL_noLOADneg.121.L6-300 (N=487)	105	9	ef_5_30233
list_ALL_noLOADneg.121.L6-300 (N=487)	363	22	vf_5_30235
list_ALL_noLOADneg.121.L6-300 (N=487)	112	7	ef_5_30236
list_ALL_noLOADneg.121.L6-300 (N=487)	358	8	vf_5_30236
list_ALL_noLOADneg.121.L6-300 (N=487)	337	19	vf_5_30237
list_ALL_noLOADneg.121.L6-300 (N=487)	174	19	vf_5_31894
list_ALL_noLOADneg.121.L6-300 (N=487)	273	10	vf_5_31904
list_ALL_noLOADneg.121.L6-300 (N=487)	207	20	vf_5_31905
list_ALL_noLOADneg.121.L6-300 (N=487)	220	40	vf_5_31906
list_ALL_noLOADneg.121.L6-300 (N=487)	156	119	vf_5_31908
list_ALL_noLOADneg.121.L6-300 (N=487)	312	90	ef_5_31908
list_ALL_noLOADneg.121.L6-300 (N=487)	234	8	vf_5_34755
list_ALL_noLOADneg.121.L6-300 (N=487)	178	39	vf_5_34764
list_ALL_noLOADneg.121.L6-300 (N=487)	241	73	vf_5_37643
list_ALL_noLOADneg.121.L6-300 (N=487)	230	260	vf_5_37644
list_ALL_noLOADneg.121.L6-300 (N=487)	357	173	ef_5_37644
list_ALL_noLOADneg.121.L6-300 (N=487)	263	131	vf_5_37645
list_ALL_noLOADneg.121.L6-300 (N=487)	231	101	ef_5_37645
list_ALL_noLOADneg.121.L6-300 (N=487)	228	12	vf_5_37650
list_ALL_noLOADneg.121.L6-300 (N=487)	142	73	ef_5_37656
list_ALL_noLOADneg.121.L6-300 (N=487)	156	82	vf_5_37656
list_ALL_noLOADneg.121.L6-300 (N=487)	213	64	vf_5_37657
list_ALL_noLOADneg.121.L6-300 (N=487)	188	32	vf_5_38131
list_ALL_noLOADneg.121.L6-300 (N=487)	384	17	vf_5_45630
list_ALL_noLOADneg.121.L6-300 (N=487)	260	21	vf_5_45631
list_ALL_noLOADneg.121.L6-300 (N=487)	311	16	vf_5_50834
list_ALL_noLOADneg.121.L6-300 (N=487)	379	8	vf_5_53844
list_ALL_noLOADneg.121.L6-300 (N=487)	210	16	vf_5_61999
list_ALL_noLOADneg.121.L6-300 (N=487)	357	14	vf_5_62004
list_ALL_noLOADneg.121.L6-300 (N=487)	294	18	vf_5_62005
list_ALL_noLOADneg.121.L6-300 (N=487)	254	14	vf_5_62006
list_ALL_noLOADneg.121.L6-300 (N=487)	279	13	vf_5_62008
list_ALL_noLOADneg.121.L6-300 (N=487)	167	145	vf_5_66168
list_ALL_noLOADneg.121.L6-300 (N=487)	346	33	vf_5_73396
list_ALL_noLOADneg.121.L6-300 (N=487)	388	8	vf_5_73397
list_ALL_noLOADneg.121.L6-300 (N=487)	151	88	ef_5_73398
list_ALL_noLOADneg.121.L6-300 (N=487)	483	17	vf_5_73398
list_ALL_noLOADneg.121.L6-300 (N=487)	185	13	vf_5_73399
list_ALL_noLOADneg.121.L6-300 (N=487)	386	10	vf_5_73400
list_ALL_noLOADneg.121.L6-300 (N=487)	200	65	vf_5_73403
list_ALL_noLOADneg.121.L6-300 (N=487)	225	47	vf_5_73404
list_ALL_noLOADneg.121.L6-300 (N=487)	321	26	vf_5_73405
list_ALL_noLOADneg.121.L6-300 (N=487)	203	11	vf_5_73406
list_ALL_noLOADneg.121.L6-300 (N=487)	342	16	vf_5_75341
list_ALL_noLOADneg.121.L6-300 (N=487)	152	40	vf_5_75580
list_ALL_noLOADneg.121.L6-300 (N=487)	227	84	vf_5_75581
list_ALL_noLOADneg.121.L6-300 (N=487)	173	47	vf_5_75585
list_ALL_noLOADneg.121.L6-300 (N=487)	153	21	vf_5_79604
list_ALL_noLOADneg.121.L6-300 (N=487)	110	73	ef_5_79609
list_ALL_noLOADneg.121.L6-300 (N=487)	373	45	vf_5_79611
list_ALL_noLOADneg.121.L6-300 (N=487)	217	16	vf_5_81984
list_ALL_noLOADneg.121.L6-300 (N=487)	206	17	vf_5_81994
list_ALL_noLOADneg.121.L6-300 (N=487)	155	12	vf_5_82001
list_ALL_noLOADneg.121.L6-300 (N=487)	159	19	vf_5_104372
list_ALL_noLOADneg.121.L6-300 (N=487)	219	13	vf_5_106492
list_ALL_noLOADneg.121.L6-300 (N=487)	167	32	vf_5_111127
list_ALL_noLOADneg.121.L6-300 (N=487)	166	20	vf_5_111130
list_ALL_noLOADneg.121.L6-300 (N=487)	206	11	vf_5_111133
list_ALL_noLOADneg.121.L6-300 (N=487)	237	79	vf_5_111137
list_ALL_noLOADneg.121.L6-300 (N=487)	244	8	vf_5_113923
list_ALL_noLOADneg.121.L6-300 (N=487)	174	12	vf_5_114360
list_ALL_noLOADneg.121.L6-300 (N=487)	255	120	vf_5_114368
list_ALL_noLOADneg.121.L6-300 (N=487)	293	19	vf_5_114372
