LIST	SCORE	LENGTH	NAME
allgenesArray.121.S415 (N=1803)	544	10	vf_1_42807
allgenesArray.121.S415 (N=1803)	423	14	vf_1_42872
allgenesArray.121.S415 (N=1803)	504	14	vf_1_42897
allgenesArray.121.S415 (N=1803)	716	17	vf_1_42998
allgenesArray.121.S415 (N=1803)	415	10	vf_1_43053
allgenesArray.121.S415 (N=1803)	478	13	vf_1_43227
allgenesArray.121.S415 (N=1803)	463	19	vf_1_43872
allgenesArray.121.S415 (N=1803)	530	21	vf_1_44091
allgenesArray.121.S415 (N=1803)	537	34	ef_1_44657
allgenesArray.121.S415 (N=1803)	488	14	vf_1_45023
allgenesArray.121.S415 (N=1803)	478	8	vf_1_45258
allgenesArray.121.S415 (N=1803)	436	11	vf_1_45473
allgenesArray.121.S415 (N=1803)	503	27	vf_1_45629
allgenesArray.121.S415 (N=1803)	491	12	vf_1_46107
allgenesArray.121.S415 (N=1803)	427	12	vf_1_47143
allgenesArray.121.S415 (N=1803)	579	14	vf_1_47629
allgenesArray.121.S415 (N=1803)	423	11	vf_1_47722
allgenesArray.121.S415 (N=1803)	496	14	vf_1_47815
allgenesArray.121.S415 (N=1803)	428	10	vf_1_47984
allgenesArray.121.S415 (N=1803)	426	257	ef_1_48277
allgenesArray.121.S415 (N=1803)	455	14	vf_1_48371
allgenesArray.121.S415 (N=1803)	448	17	vf_1_48781
allgenesArray.121.S415 (N=1803)	702	14	vf_1_49475
allgenesArray.121.S415 (N=1803)	452	8	vf_1_49878
allgenesArray.121.S415 (N=1803)	501	13	vf_1_50000
allgenesArray.121.S415 (N=1803)	426	10	vf_1_50044
allgenesArray.121.S415 (N=1803)	447	22	vf_1_50448
allgenesArray.121.S415 (N=1803)	494	12	vf_1_50620
allgenesArray.121.S415 (N=1803)	447	13	vf_1_50768
allgenesArray.121.S415 (N=1803)	455	137	ef_1_51401
allgenesArray.121.S415 (N=1803)	438	19	vf_1_51510
allgenesArray.121.S415 (N=1803)	439	76	ef_1_51582
allgenesArray.121.S415 (N=1803)	464	12	vf_1_51998
allgenesArray.121.S415 (N=1803)	424	8	vf_1_52246
allgenesArray.121.S415 (N=1803)	477	23	vf_1_52916
allgenesArray.121.S415 (N=1803)	430	23	vf_1_52924
allgenesArray.121.S415 (N=1803)	427	11	vf_1_53153
allgenesArray.121.S415 (N=1803)	448	8	vf_1_57579
allgenesArray.121.S415 (N=1803)	523	6	vf_1_57583
allgenesArray.121.S415 (N=1803)	642	28	vf_1_57866
allgenesArray.121.S415 (N=1803)	436	14	vf_1_57906
allgenesArray.121.S415 (N=1803)	486	10	vf_1_58123
allgenesArray.121.S415 (N=1803)	474	8	vf_1_58472
allgenesArray.121.S415 (N=1803)	581	21	vf_1_58547
allgenesArray.121.S415 (N=1803)	446	28	vf_1_58735
allgenesArray.121.S415 (N=1803)	426	10	vf_1_58877
allgenesArray.121.S415 (N=1803)	416	21	vf_1_58900
allgenesArray.121.S415 (N=1803)	608	10	vf_1_59180
allgenesArray.121.S415 (N=1803)	498	22	vf_1_59209
allgenesArray.121.S415 (N=1803)	673	13	vf_1_59417
allgenesArray.121.S415 (N=1803)	430	20	vf_1_59423
allgenesArray.121.S415 (N=1803)	547	16	vf_1_59671
allgenesArray.121.S415 (N=1803)	437	8	vf_1_59789
allgenesArray.121.S415 (N=1803)	448	38	vf_1_60222
allgenesArray.121.S415 (N=1803)	504	29	vf_1_60349
allgenesArray.121.S415 (N=1803)	497	15	vf_1_60416
allgenesArray.121.S415 (N=1803)	490	14	vf_1_61298
allgenesArray.121.S415 (N=1803)	454	11	vf_1_61622
allgenesArray.121.S415 (N=1803)	469	139	ef_1_61824
allgenesArray.121.S415 (N=1803)	585	18	vf_1_62218
allgenesArray.121.S415 (N=1803)	563	142	ef_1_62891
allgenesArray.121.S415 (N=1803)	536	22	vf_1_62896
allgenesArray.121.S415 (N=1803)	422	10	vf_1_63208
allgenesArray.121.S415 (N=1803)	547	176	ef_1_63386
allgenesArray.121.S415 (N=1803)	453	10	vf_1_63540
allgenesArray.121.S415 (N=1803)	489	14	vf_1_63852
allgenesArray.121.S415 (N=1803)	430	20	vf_1_63992
allgenesArray.121.S415 (N=1803)	430	23	vf_1_64247
allgenesArray.121.S415 (N=1803)	576	16	vf_1_64288
allgenesArray.121.S415 (N=1803)	650	15	vf_1_64323
allgenesArray.121.S415 (N=1803)	471	17	vf_1_64648
allgenesArray.121.S415 (N=1803)	491	89	vf_1_64817
allgenesArray.121.S415 (N=1803)	776	10	vf_1_64821
allgenesArray.121.S415 (N=1803)	658	13	vf_1_64903
allgenesArray.121.S415 (N=1803)	549	29	vf_1_66307
allgenesArray.121.S415 (N=1803)	521	14	vf_1_66369
allgenesArray.121.S415 (N=1803)	420	14	vf_1_66483
allgenesArray.121.S415 (N=1803)	423	9	vf_1_66541
allgenesArray.121.S415 (N=1803)	437	8	vf_1_66566
allgenesArray.121.S415 (N=1803)	524	27	vf_1_66687
allgenesArray.121.S415 (N=1803)	422	28	vf_1_68143
allgenesArray.121.S415 (N=1803)	537	15	vf_1_68419
allgenesArray.121.S415 (N=1803)	480	8	vf_1_68550
allgenesArray.121.S415 (N=1803)	479	12	vf_1_68770
allgenesArray.121.S415 (N=1803)	464	14	vf_1_68835
allgenesArray.121.S415 (N=1803)	491	16	vf_1_69157
allgenesArray.121.S415 (N=1803)	598	18	vf_1_69240
allgenesArray.121.S415 (N=1803)	538	51	vf_1_69299
allgenesArray.121.S415 (N=1803)	431	12	vf_1_69392
allgenesArray.121.S415 (N=1803)	427	8	vf_1_69470
allgenesArray.121.S415 (N=1803)	463	8	vf_1_69642
allgenesArray.121.S415 (N=1803)	502	23	vf_1_69656
allgenesArray.121.S415 (N=1803)	420	12	vf_1_69940
allgenesArray.121.S415 (N=1803)	441	8	vf_1_70567
allgenesArray.121.S415 (N=1803)	465	34	ef_1_71457
allgenesArray.121.S415 (N=1803)	496	12	vf_1_71863
allgenesArray.121.S415 (N=1803)	624	10	vf_1_71969
allgenesArray.121.S415 (N=1803)	563	8	vf_1_72137
allgenesArray.121.S415 (N=1803)	459	14	vf_1_72582
allgenesArray.121.S415 (N=1803)	434	14	vf_1_72721
allgenesArray.121.S415 (N=1803)	443	8	vf_1_72766
allgenesArray.121.S415 (N=1803)	629	12	vf_1_73060
allgenesArray.121.S415 (N=1803)	502	16	vf_1_73141
allgenesArray.121.S415 (N=1803)	591	229	ef_1_73221
allgenesArray.121.S415 (N=1803)	446	20	vf_1_75346
allgenesArray.121.S415 (N=1803)	444	10	vf_1_76037
allgenesArray.121.S415 (N=1803)	446	12	vf_1_76307
allgenesArray.121.S415 (N=1803)	605	18	vf_1_76807
allgenesArray.121.S415 (N=1803)	826	288	ef_1_76860
allgenesArray.121.S415 (N=1803)	786	15	vf_1_78090
allgenesArray.121.S415 (N=1803)	511	115	ef_1_78710
allgenesArray.121.S415 (N=1803)	426	14	vf_1_78720
allgenesArray.121.S415 (N=1803)	445	20	vf_1_80112
allgenesArray.121.S415 (N=1803)	459	10	vf_1_80224
allgenesArray.121.S415 (N=1803)	465	8	vf_1_81040
allgenesArray.121.S415 (N=1803)	473	18	vf_1_81334
allgenesArray.121.S415 (N=1803)	617	14	vf_1_82018
allgenesArray.121.S415 (N=1803)	594	12	vf_1_82299
allgenesArray.121.S415 (N=1803)	423	12	vf_1_82573
allgenesArray.121.S415 (N=1803)	462	10	vf_1_83204
allgenesArray.121.S415 (N=1803)	468	25	vf_1_83231
allgenesArray.121.S415 (N=1803)	608	11	vf_1_83395
allgenesArray.121.S415 (N=1803)	819	14	vf_1_83409
allgenesArray.121.S415 (N=1803)	483	17	vf_1_83765
allgenesArray.121.S415 (N=1803)	490	331	ef_1_84091
allgenesArray.121.S415 (N=1803)	543	13	vf_1_84783
allgenesArray.121.S415 (N=1803)	484	17	vf_1_85569
allgenesArray.121.S415 (N=1803)	541	31	ef_1_85629
allgenesArray.121.S415 (N=1803)	443	25	vf_1_85860
allgenesArray.121.S415 (N=1803)	549	14	vf_1_86047
allgenesArray.121.S415 (N=1803)	431	223	ef_1_86300
allgenesArray.121.S415 (N=1803)	681	8	vf_1_86349
allgenesArray.121.S415 (N=1803)	474	8	vf_1_86433
allgenesArray.121.S415 (N=1803)	435	10	vf_1_86581
allgenesArray.121.S415 (N=1803)	437	8	vf_1_86958
allgenesArray.121.S415 (N=1803)	416	8	vf_1_87284
allgenesArray.121.S415 (N=1803)	513	15	vf_1_87604
allgenesArray.121.S415 (N=1803)	498	17	vf_1_88140
allgenesArray.121.S415 (N=1803)	415	13	vf_1_88181
allgenesArray.121.S415 (N=1803)	446	10	vf_1_92076
allgenesArray.121.S415 (N=1803)	487	265	ef_1_92308
allgenesArray.121.S415 (N=1803)	480	32	vf_1_92555
allgenesArray.121.S415 (N=1803)	480	16	vf_1_92557
allgenesArray.121.S415 (N=1803)	418	8	vf_1_93639
allgenesArray.121.S415 (N=1803)	436	14	vf_1_93825
allgenesArray.121.S415 (N=1803)	443	14	vf_1_95435
allgenesArray.121.S415 (N=1803)	544	8	vf_1_96088
allgenesArray.121.S415 (N=1803)	459	10	vf_1_97157
allgenesArray.121.S415 (N=1803)	499	8	vf_1_97625
allgenesArray.121.S415 (N=1803)	467	25	vf_1_97742
allgenesArray.121.S415 (N=1803)	583	8	vf_1_97834
allgenesArray.121.S415 (N=1803)	530	10	vf_1_99839
allgenesArray.121.S415 (N=1803)	503	14	vf_1_100020
allgenesArray.121.S415 (N=1803)	516	13	vf_1_100092
allgenesArray.121.S415 (N=1803)	521	8	vf_1_100679
allgenesArray.121.S415 (N=1803)	444	27	vf_1_101799
allgenesArray.121.S415 (N=1803)	429	10	vf_1_101961
allgenesArray.121.S415 (N=1803)	466	23	vf_1_102310
allgenesArray.121.S415 (N=1803)	522	10	vf_1_103009
allgenesArray.121.S415 (N=1803)	533	10	vf_1_103230
allgenesArray.121.S415 (N=1803)	528	14	vf_1_103248
allgenesArray.121.S415 (N=1803)	560	18	vf_1_103630
allgenesArray.121.S415 (N=1803)	422	8	vf_1_103920
allgenesArray.121.S415 (N=1803)	475	12	vf_1_103991
allgenesArray.121.S415 (N=1803)	518	13	vf_1_104340
allgenesArray.121.S415 (N=1803)	453	11	vf_1_104530
allgenesArray.121.S415 (N=1803)	498	13	vf_1_105419
allgenesArray.121.S415 (N=1803)	452	8	vf_1_105995
allgenesArray.121.S415 (N=1803)	422	9	vf_1_106374
allgenesArray.121.S415 (N=1803)	421	18	vf_1_106376
allgenesArray.121.S415 (N=1803)	458	8	vf_1_106656
allgenesArray.121.S415 (N=1803)	481	22	vf_1_106899
allgenesArray.121.S415 (N=1803)	467	14	vf_1_107379
allgenesArray.121.S415 (N=1803)	422	19	vf_1_107522
allgenesArray.121.S415 (N=1803)	543	25	vf_1_107636
allgenesArray.121.S415 (N=1803)	582	16	vf_1_107640
allgenesArray.121.S415 (N=1803)	461	8	vf_1_107662
allgenesArray.121.S415 (N=1803)	486	8	vf_1_108009
allgenesArray.121.S415 (N=1803)	587	15	vf_1_108051
allgenesArray.121.S415 (N=1803)	423	13	vf_1_108084
allgenesArray.121.S415 (N=1803)	425	40	vf_1_108132
allgenesArray.121.S415 (N=1803)	662	15	vf_1_108192
allgenesArray.121.S415 (N=1803)	557	8	vf_1_108208
allgenesArray.121.S415 (N=1803)	551	16	vf_1_108344
allgenesArray.121.S415 (N=1803)	467	15	vf_1_108368
allgenesArray.121.S415 (N=1803)	450	33	vf_1_109064
allgenesArray.121.S415 (N=1803)	740	18	vf_1_109710
allgenesArray.121.S415 (N=1803)	428	11	vf_1_110291
allgenesArray.121.S415 (N=1803)	416	8	vf_1_110780
allgenesArray.121.S415 (N=1803)	476	8	vf_1_110811
allgenesArray.121.S415 (N=1803)	498	10	vf_1_110857
allgenesArray.121.S415 (N=1803)	449	18	vf_1_111392
allgenesArray.121.S415 (N=1803)	471	13	vf_1_112151
allgenesArray.121.S415 (N=1803)	457	34	ef_1_112774
allgenesArray.121.S415 (N=1803)	510	12	vf_1_112826
allgenesArray.121.S415 (N=1803)	437	40	vf_1_114108
allgenesArray.121.S415 (N=1803)	515	16	vf_1_114144
allgenesArray.121.S415 (N=1803)	470	17	vf_1_114226
allgenesArray.121.S415 (N=1803)	474	8	vf_1_115425
allgenesArray.121.S415 (N=1803)	539	12	vf_1_115528
allgenesArray.121.S415 (N=1803)	453	16	vf_1_115621
allgenesArray.121.S415 (N=1803)	421	25	ef_1_115820
allgenesArray.121.S415 (N=1803)	419	34	ef_1_115913
allgenesArray.121.S415 (N=1803)	473	18	vf_1_116175
allgenesArray.121.S415 (N=1803)	441	14	vf_1_116784
allgenesArray.121.S415 (N=1803)	415	18	vf_1_116909
allgenesArray.121.S415 (N=1803)	480	13	vf_1_116951
allgenesArray.121.S415 (N=1803)	464	81	ef_1_117571
allgenesArray.121.S415 (N=1803)	501	21	vf_1_117774
allgenesArray.121.S415 (N=1803)	418	12	vf_1_117789
allgenesArray.121.S415 (N=1803)	498	14	vf_1_118117
allgenesArray.121.S415 (N=1803)	441	12	vf_1_118152
allgenesArray.121.S415 (N=1803)	543	16	vf_1_118332
allgenesArray.121.S415 (N=1803)	499	18	vf_1_118369
allgenesArray.121.S415 (N=1803)	475	14	vf_1_118408
allgenesArray.121.S415 (N=1803)	434	10	vf_1_118450
allgenesArray.121.S415 (N=1803)	420	12	vf_1_118679
allgenesArray.121.S415 (N=1803)	502	6	vf_1_118682
allgenesArray.121.S415 (N=1803)	434	11	vf_1_118911
allgenesArray.121.S415 (N=1803)	538	12	vf_1_119617
allgenesArray.121.S415 (N=1803)	502	43	vf_1_119922
allgenesArray.121.S415 (N=1803)	471	15	vf_1_119988
allgenesArray.121.S415 (N=1803)	512	14	vf_1_123508
allgenesArray.121.S415 (N=1803)	415	26	vf_1_123570
allgenesArray.121.S415 (N=1803)	576	16	vf_1_123573
allgenesArray.121.S415 (N=1803)	519	8	vf_1_123653
allgenesArray.121.S415 (N=1803)	424	54	ef_1_123786
allgenesArray.121.S415 (N=1803)	499	18	vf_1_123928
allgenesArray.121.S415 (N=1803)	555	8	vf_1_124647
allgenesArray.121.S415 (N=1803)	591	21	vf_1_124826
allgenesArray.121.S415 (N=1803)	545	12	vf_1_125287
allgenesArray.121.S415 (N=1803)	489	8	vf_1_125532
allgenesArray.121.S415 (N=1803)	422	13	vf_1_125542
allgenesArray.121.S415 (N=1803)	419	20	vf_1_125908
allgenesArray.121.S415 (N=1803)	506	10	vf_1_126157
allgenesArray.121.S415 (N=1803)	418	27	vf_1_126989
allgenesArray.121.S415 (N=1803)	823	27	vf_1_127135
allgenesArray.121.S415 (N=1803)	499	8	vf_1_127251
allgenesArray.121.S415 (N=1803)	500	11	vf_1_127292
allgenesArray.121.S415 (N=1803)	415	39	vf_1_127315
allgenesArray.121.S415 (N=1803)	450	8	vf_1_127764
allgenesArray.121.S415 (N=1803)	419	11	vf_1_127835
allgenesArray.121.S415 (N=1803)	588	16	vf_1_128021
allgenesArray.121.S415 (N=1803)	461	17	vf_1_128044
allgenesArray.121.S415 (N=1803)	427	8	vf_1_128234
allgenesArray.121.S415 (N=1803)	462	18	vf_1_129133
allgenesArray.121.S415 (N=1803)	535	16	vf_1_129460
allgenesArray.121.S415 (N=1803)	416	18	vf_1_129859
allgenesArray.121.S415 (N=1803)	428	47	vf_1_129863
allgenesArray.121.S415 (N=1803)	476	85	ef_1_129947
allgenesArray.121.S415 (N=1803)	441	26	vf_1_130241
allgenesArray.121.S415 (N=1803)	420	8	vf_1_130626
allgenesArray.121.S415 (N=1803)	593	13	vf_1_130628
allgenesArray.121.S415 (N=1803)	565	10	vf_1_130761
allgenesArray.121.S415 (N=1803)	518	8	vf_1_131106
allgenesArray.121.S415 (N=1803)	433	8	vf_1_131121
allgenesArray.121.S415 (N=1803)	415	23	vf_1_131147
allgenesArray.121.S415 (N=1803)	473	13	vf_1_131230
allgenesArray.121.S415 (N=1803)	477	22	vf_1_131528
allgenesArray.121.S415 (N=1803)	431	10	vf_1_131750
allgenesArray.121.S415 (N=1803)	527	14	vf_1_131756
allgenesArray.121.S415 (N=1803)	435	8	vf_1_131767
allgenesArray.121.S415 (N=1803)	415	12	vf_1_132011
allgenesArray.121.S415 (N=1803)	460	12	vf_1_132264
allgenesArray.121.S415 (N=1803)	447	136	ef_1_132266
allgenesArray.121.S415 (N=1803)	459	19	vf_1_132283
allgenesArray.121.S415 (N=1803)	454	12	vf_1_132301
allgenesArray.121.S415 (N=1803)	467	19	vf_1_132372
allgenesArray.121.S415 (N=1803)	444	8	vf_1_133192
allgenesArray.121.S415 (N=1803)	677	27	vf_1_133349
allgenesArray.121.S415 (N=1803)	427	6	vf_1_134193
allgenesArray.121.S415 (N=1803)	497	24	vf_1_134451
allgenesArray.121.S415 (N=1803)	440	6	vf_1_135019
allgenesArray.121.S415 (N=1803)	464	17	vf_1_135171
allgenesArray.121.S415 (N=1803)	477	10	vf_1_135340
allgenesArray.121.S415 (N=1803)	488	8	vf_1_135375
allgenesArray.121.S415 (N=1803)	415	36	vf_1_136024
allgenesArray.121.S415 (N=1803)	447	61	vf_1_136243
allgenesArray.121.S415 (N=1803)	518	16	vf_1_136457
allgenesArray.121.S415 (N=1803)	560	20	vf_1_136754
allgenesArray.121.S415 (N=1803)	569	14	vf_1_136766
allgenesArray.121.S415 (N=1803)	548	20	vf_1_136806
allgenesArray.121.S415 (N=1803)	498	25	vf_1_136903
allgenesArray.121.S415 (N=1803)	509	14	vf_1_137284
allgenesArray.121.S415 (N=1803)	515	12	vf_1_137450
allgenesArray.121.S415 (N=1803)	461	15	vf_1_138259
allgenesArray.121.S415 (N=1803)	523	24	vf_1_138289
allgenesArray.121.S415 (N=1803)	415	18	vf_1_138981
allgenesArray.121.S415 (N=1803)	453	12	vf_1_139619
allgenesArray.121.S415 (N=1803)	485	22	vf_1_139757
allgenesArray.121.S415 (N=1803)	424	24	vf_2_22544
allgenesArray.121.S415 (N=1803)	434	10	vf_2_22588
allgenesArray.121.S415 (N=1803)	492	12	vf_2_22847
allgenesArray.121.S415 (N=1803)	452	42	vf_2_22856
allgenesArray.121.S415 (N=1803)	452	14	vf_2_22924
allgenesArray.121.S415 (N=1803)	458	9	vf_2_23202
allgenesArray.121.S415 (N=1803)	529	12	vf_2_23320
allgenesArray.121.S415 (N=1803)	421	20	vf_2_23477
allgenesArray.121.S415 (N=1803)	416	17	vf_2_23659
allgenesArray.121.S415 (N=1803)	433	8	vf_2_23669
allgenesArray.121.S415 (N=1803)	429	24	vf_2_23767
allgenesArray.121.S415 (N=1803)	540	13	vf_2_80707
allgenesArray.121.S415 (N=1803)	435	17	vf_2_81193
allgenesArray.121.S415 (N=1803)	458	8	vf_2_81866
allgenesArray.121.S415 (N=1803)	466	12	vf_2_88006
allgenesArray.121.S415 (N=1803)	457	16	vf_2_88335
allgenesArray.121.S415 (N=1803)	501	8	vf_2_88671
allgenesArray.121.S415 (N=1803)	424	15	vf_2_104505
allgenesArray.121.S415 (N=1803)	424	14	vf_2_104925
allgenesArray.121.S415 (N=1803)	560	12	vf_2_9415
allgenesArray.121.S415 (N=1803)	698	26	vf_2_9795
allgenesArray.121.S415 (N=1803)	452	8	vf_2_36103
allgenesArray.121.S415 (N=1803)	542	17	vf_2_36206
allgenesArray.121.S415 (N=1803)	420	13	vf_2_36830
allgenesArray.121.S415 (N=1803)	497	16	vf_2_37006
allgenesArray.121.S415 (N=1803)	484	14	vf_2_59026
allgenesArray.121.S415 (N=1803)	549	14	vf_2_59049
allgenesArray.121.S415 (N=1803)	433	15	vf_2_59218
allgenesArray.121.S415 (N=1803)	451	22	vf_2_59467
allgenesArray.121.S415 (N=1803)	493	22	vf_2_59575
allgenesArray.121.S415 (N=1803)	531	12	vf_2_78486
allgenesArray.121.S415 (N=1803)	422	8	vf_2_78696
allgenesArray.121.S415 (N=1803)	544	11	vf_2_80268
allgenesArray.121.S415 (N=1803)	443	12	vf_2_80515
allgenesArray.121.S415 (N=1803)	464	25	vf_2_82410
allgenesArray.121.S415 (N=1803)	443	8	vf_2_82575
allgenesArray.121.S415 (N=1803)	556	23	vf_2_82579
allgenesArray.121.S415 (N=1803)	484	14	vf_2_82594
allgenesArray.121.S415 (N=1803)	580	14	vf_2_82595
allgenesArray.121.S415 (N=1803)	429	8	vf_2_83874
allgenesArray.121.S415 (N=1803)	510	8	vf_2_86705
allgenesArray.121.S415 (N=1803)	433	26	vf_2_86763
allgenesArray.121.S415 (N=1803)	424	8	vf_2_89467
allgenesArray.121.S415 (N=1803)	510	17	vf_2_89618
allgenesArray.121.S415 (N=1803)	639	14	vf_2_89656
allgenesArray.121.S415 (N=1803)	633	17	vf_2_89878
allgenesArray.121.S415 (N=1803)	629	13	vf_2_90088
allgenesArray.121.S415 (N=1803)	441	19	vf_2_90125
allgenesArray.121.S415 (N=1803)	763	14	vf_2_90259
allgenesArray.121.S415 (N=1803)	428	142	ef_2_90420
allgenesArray.121.S415 (N=1803)	453	95	ef_2_90872
allgenesArray.121.S415 (N=1803)	484	190	ef_2_90877
allgenesArray.121.S415 (N=1803)	421	57	vf_2_91399
allgenesArray.121.S415 (N=1803)	429	12	vf_2_91556
allgenesArray.121.S415 (N=1803)	594	10	vf_2_92253
allgenesArray.121.S415 (N=1803)	540	11	vf_2_92319
allgenesArray.121.S415 (N=1803)	435	8	vf_2_92561
allgenesArray.121.S415 (N=1803)	509	24	vf_2_92586
allgenesArray.121.S415 (N=1803)	454	8	vf_2_92672
allgenesArray.121.S415 (N=1803)	563	94	ef_2_92828
allgenesArray.121.S415 (N=1803)	501	16	vf_2_92931
allgenesArray.121.S415 (N=1803)	444	8	vf_2_93367
allgenesArray.121.S415 (N=1803)	421	12	vf_2_93583
allgenesArray.121.S415 (N=1803)	479	12	vf_2_94119
allgenesArray.121.S415 (N=1803)	464	13	vf_2_94792
allgenesArray.121.S415 (N=1803)	478	29	vf_2_94950
allgenesArray.121.S415 (N=1803)	416	8	vf_2_95346
allgenesArray.121.S415 (N=1803)	454	31	vf_2_95458
allgenesArray.121.S415 (N=1803)	430	23	vf_2_95503
allgenesArray.121.S415 (N=1803)	480	31	vf_2_95504
allgenesArray.121.S415 (N=1803)	437	13	vf_2_95786
allgenesArray.121.S415 (N=1803)	450	13	vf_2_95873
allgenesArray.121.S415 (N=1803)	485	18	vf_2_96155
allgenesArray.121.S415 (N=1803)	549	10	vf_2_96189
allgenesArray.121.S415 (N=1803)	522	27	vf_2_96861
allgenesArray.121.S415 (N=1803)	904	14	vf_2_96925
allgenesArray.121.S415 (N=1803)	604	17	vf_2_96935
allgenesArray.121.S415 (N=1803)	424	8	vf_2_97209
allgenesArray.121.S415 (N=1803)	759	18	vf_2_97738
allgenesArray.121.S415 (N=1803)	430	11	vf_2_98099
allgenesArray.121.S415 (N=1803)	478	18	vf_2_98557
allgenesArray.121.S415 (N=1803)	478	8	vf_2_98653
allgenesArray.121.S415 (N=1803)	466	15	vf_2_98757
allgenesArray.121.S415 (N=1803)	422	8	vf_2_99941
allgenesArray.121.S415 (N=1803)	540	17	vf_2_100098
allgenesArray.121.S415 (N=1803)	428	103	ef_2_100375
allgenesArray.121.S415 (N=1803)	466	53	vf_2_100624
allgenesArray.121.S415 (N=1803)	704	254	ef_2_100627
allgenesArray.121.S415 (N=1803)	419	14	vf_2_100826
allgenesArray.121.S415 (N=1803)	568	14	vf_2_101000
allgenesArray.121.S415 (N=1803)	501	13	vf_2_101553
allgenesArray.121.S415 (N=1803)	583	14	vf_2_101762
allgenesArray.121.S415 (N=1803)	460	18	vf_2_102072
allgenesArray.121.S415 (N=1803)	629	12	vf_2_102565
allgenesArray.121.S415 (N=1803)	448	14	vf_2_102688
allgenesArray.121.S415 (N=1803)	478	30	vf_2_102736
allgenesArray.121.S415 (N=1803)	530	14	vf_2_102843
allgenesArray.121.S415 (N=1803)	419	11	vf_2_102847
allgenesArray.121.S415 (N=1803)	430	17	vf_2_103101
allgenesArray.121.S415 (N=1803)	479	18	vf_2_103111
allgenesArray.121.S415 (N=1803)	509	16	vf_2_103682
allgenesArray.121.S415 (N=1803)	482	38	vf_2_103686
allgenesArray.121.S415 (N=1803)	520	13	vf_2_105913
allgenesArray.121.S415 (N=1803)	466	14	vf_2_106207
allgenesArray.121.S415 (N=1803)	420	8	vf_2_106223
allgenesArray.121.S415 (N=1803)	465	16	vf_2_106292
allgenesArray.121.S415 (N=1803)	430	16	vf_2_106575
allgenesArray.121.S415 (N=1803)	451	20	vf_2_106595
allgenesArray.121.S415 (N=1803)	454	12	vf_2_106717
allgenesArray.121.S415 (N=1803)	454	8	vf_2_106731
allgenesArray.121.S415 (N=1803)	500	13	vf_2_107553
allgenesArray.121.S415 (N=1803)	463	14	vf_2_107893
allgenesArray.121.S415 (N=1803)	418	17	vf_2_107974
allgenesArray.121.S415 (N=1803)	452	18	vf_2_108157
allgenesArray.121.S415 (N=1803)	550	13	vf_2_108240
allgenesArray.121.S415 (N=1803)	454	20	vf_2_108402
allgenesArray.121.S415 (N=1803)	471	12	vf_2_108409
allgenesArray.121.S415 (N=1803)	491	23	vf_2_108770
allgenesArray.121.S415 (N=1803)	444	8	vf_2_108985
allgenesArray.121.S415 (N=1803)	452	18	vf_2_108994
allgenesArray.121.S415 (N=1803)	427	8	vf_2_109097
allgenesArray.121.S415 (N=1803)	623	16	vf_2_110042
allgenesArray.121.S415 (N=1803)	437	8	vf_2_110160
allgenesArray.121.S415 (N=1803)	514	16	vf_2_110385
allgenesArray.121.S415 (N=1803)	554	10	vf_2_111490
allgenesArray.121.S415 (N=1803)	632	14	vf_2_111587
allgenesArray.121.S415 (N=1803)	465	21	vf_2_111710
allgenesArray.121.S415 (N=1803)	438	6	vf_2_111753
allgenesArray.121.S415 (N=1803)	629	20	vf_2_112005
allgenesArray.121.S415 (N=1803)	470	17	vf_2_112247
allgenesArray.121.S415 (N=1803)	483	17	vf_2_112302
allgenesArray.121.S415 (N=1803)	440	17	vf_2_112317
allgenesArray.121.S415 (N=1803)	443	8	vf_2_112448
allgenesArray.121.S415 (N=1803)	555	16	vf_2_112470
allgenesArray.121.S415 (N=1803)	434	21	vf_2_112664
allgenesArray.121.S415 (N=1803)	516	10	vf_2_113422
allgenesArray.121.S415 (N=1803)	457	25	vf_2_113430
allgenesArray.121.S415 (N=1803)	466	17	vf_2_113770
allgenesArray.121.S415 (N=1803)	552	10	vf_2_113991
allgenesArray.121.S415 (N=1803)	521	120	ef_2_114093
allgenesArray.121.S415 (N=1803)	444	15	vf_2_114200
allgenesArray.121.S415 (N=1803)	456	10	vf_2_115215
allgenesArray.121.S415 (N=1803)	426	12	vf_2_111
allgenesArray.121.S415 (N=1803)	423	13	vf_2_160
allgenesArray.121.S415 (N=1803)	419	44	vf_2_814
allgenesArray.121.S415 (N=1803)	446	18	vf_2_1649
allgenesArray.121.S415 (N=1803)	580	13	vf_2_1729
allgenesArray.121.S415 (N=1803)	420	8	vf_2_1759
allgenesArray.121.S415 (N=1803)	439	26	vf_2_1852
allgenesArray.121.S415 (N=1803)	687	213	ef_2_1868
allgenesArray.121.S415 (N=1803)	527	12	vf_2_2110
allgenesArray.121.S415 (N=1803)	526	14	vf_2_2588
allgenesArray.121.S415 (N=1803)	517	142	ef_2_2600
allgenesArray.121.S415 (N=1803)	432	18	vf_2_2613
allgenesArray.121.S415 (N=1803)	430	34	vf_2_2641
allgenesArray.121.S415 (N=1803)	425	59	vf_2_3435
allgenesArray.121.S415 (N=1803)	510	10	vf_2_3460
allgenesArray.121.S415 (N=1803)	436	18	vf_2_3536
allgenesArray.121.S415 (N=1803)	418	235	ef_2_3559
allgenesArray.121.S415 (N=1803)	560	11	vf_2_4528
allgenesArray.121.S415 (N=1803)	736	13	vf_2_5195
